id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3012625,Chateau in the Park,15352335,Evonne,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96721543136472,-77.05390172125037,Private room,200,1,0,,,1,365
4701977,New Garden Apartment in Upper NW,3354849,Allison,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96241247422603,-77.0762582199084,Entire home/apt,160,1,38,2015-09-23,3.88,1,311
992311,*Absolutely Historic Haven in NW DC,5448602,Maureen,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96138374381163,-77.07658157429027,Entire home/apt,135,1,24,2015-08-21,0.82,2,122
2776766,Sunny NW DC 2 Bedroom Apt,1541261,Jeff,,"Hawthorne, Barnaby Woods, Chevy Chase",38.95950721064702,-77.0721410018645,Entire home/apt,145,3,4,2015-05-25,0.24,1,0
3686233,"Private garden apt-Chevy Chase, DC",4848522,David,,"Hawthorne, Barnaby Woods, Chevy Chase",38.958791354962884,-77.06812768381415,Private room,59,7,5,2015-05-24,0.39,1,288
1948543,Spacious DC Apt with Parking Space!,10076268,Jay,,"Hawthorne, Barnaby Woods, Chevy Chase",38.963289373528106,-77.07428787767043,Entire home/apt,130,1,2,2015-05-19,0.12,1,365
3310069,Affordable One BR 10mins to Metro,2805259,Monica,,"Hawthorne, Barnaby Woods, Chevy Chase",38.959951878878144,-77.07439197814334,Entire home/apt,135,2,19,2015-08-01,1.25,1,239
3817080,"Large room at Chevy Chase, NW DC",14808350,Sally,,"Hawthorne, Barnaby Woods, Chevy Chase",38.964972044785654,-77.06398583020531,Private room,78,1,2,2015-07-15,0.17,4,364
8247341,"Beautiful Chevy Chase, DC Home",43492585,Stephen,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96215387640322,-77.06080182254426,Private room,90,2,0,,,1,336
2897393,Garden Room by Friendship Heights,14808350,Sally,,"Hawthorne, Barnaby Woods, Chevy Chase",38.965976163376645,-77.06517673817726,Private room,58,2,16,2015-06-14,0.95,4,291
6700694,Sunny room for one with a view,34410667,Karen,,Historic Anacostia,38.86258783219257,-76.98754096184132,Private room,76,1,2,2015-08-27,1.11,2,365
3796708,"Comfy Room in DC, 5 Min to Metro",2259571,Joanna & Alisha,,Historic Anacostia,38.86287553319058,-76.99045181656452,Private room,42,3,28,2015-09-21,2.07,4,281
7918040,Positive Energy Home & Space!,41751724,Veronique,,Historic Anacostia,38.866175297949624,-76.98869602910945,Entire home/apt,333,4,0,,,1,0
188807,Sweet Anacostia Hideaway I,728027,Chekesha,,Historic Anacostia,38.861510320714046,-76.98768692636499,Private room,55,1,25,2015-09-03,0.63,2,285
3064960,Cozy Row House Serenity Room,15599448,Nicole,,Historic Anacostia,38.86464997446808,-76.97790016981692,Private room,50,7,2,2015-09-02,0.73,2,334
5761901,Elegant Private Room,29862214,Sara,,Historic Anacostia,38.864128813997645,-76.98235377324127,Private room,58,1,25,2015-09-27,3.95,8,200
3590202,"Sunny Master Suite, Private Bath",2259571,Joanna & Alisha,,Historic Anacostia,38.862938411692674,-76.99016089481577,Private room,51,3,35,2015-09-05,2.92,4,290
754037,Bed and Bath in Large Condo in DC,3966901,James,,Historic Anacostia,38.86161450646356,-76.98914690553705,Private room,68,1,2,2015-07-08,0.18,1,363
5794047,Beautiful Home w/4 beds+1  Sofabed,29862214,Sara,,Historic Anacostia,38.86497748122142,-76.98081653753546,Entire home/apt,199,2,5,2015-06-26,0.98,8,179
3662,Vita's Hideaway II,4645,Vita,,Historic Anacostia,38.861925194900415,-76.98963434965466,Private room,75,2,25,2014-05-23,0.46,2,365
6286387,Private Family Room with two bed,29862214,Sara,,Historic Anacostia,38.86549052060104,-76.98219485275149,Private room,76,1,26,2015-09-21,5.38,8,353
5762674,Amazing Room with Two Full Beds,29862214,Sara,,Historic Anacostia,38.86371448870057,-76.9824807576178,Private room,71,1,46,2015-09-30,7.54,8,163
5009416,"Cozy 1 bedroom attic, ensuite bath",20056719,Jade,,Historic Anacostia,38.8612709873276,-76.98691090803231,Private room,90,3,7,2015-09-05,1.14,2,336
8664473,SE Modern Home Part Two,2774098,K,,Historic Anacostia,38.86425405784235,-76.99143136588114,Private room,60,2,0,,,2,49
832778,A Very Pleasant Abode,4358877,Shareema,,Historic Anacostia,38.864167838882985,-76.98855266816506,Private room,75,2,19,2015-09-03,0.58,1,352
6699557,Quiet retreat in DC,34410667,Karen,,Historic Anacostia,38.86279838302383,-76.98706814314934,Private room,76,3,1,2015-07-25,0.42,2,288
7758909,"Anacostia DC-5min US CAPITOL,PARKNt",34125313,Robbie,,Historic Anacostia,38.86611694395015,-76.98275940538198,Private room,49,1,0,,,8,363
6291435,Lavender room with queen Bed,29862214,Sara,,Historic Anacostia,38.864281899337996,-76.98207016637943,Private room,59,1,19,2015-08-18,4.01,8,358
3726467,Cozy Warm Bedroom,8321439,LaShawndra,,Historic Anacostia,38.864110353565955,-76.98922088206541,Private room,50,1,24,2015-08-23,1.71,2,350
6323632,Private Room with Queen bed,29862214,Sara,,Historic Anacostia,38.86497266376867,-76.98066000669692,Private room,53,1,8,2015-09-10,1.67,8,365
437005,"The Buddha behind the ""Blue Door"" ",2170422,Greta,,Historic Anacostia,38.86124180244624,-76.98864804164734,Private room,70,2,49,2015-09-21,1.18,1,351
7280999,Quaint Room with Free Parking,29862214,Sara,,Historic Anacostia,38.865384072715244,-76.98209990918939,Private room,41,1,12,2015-09-28,4.68,8,359
5010302,"Cozy bedroom, views of the city",20056719,Jade,,Historic Anacostia,38.86124527591255,-76.98876796531901,Private room,65,3,10,2015-07-12,1.73,2,365
3796906,"Calming Room, 5 Min to Metro",2259571,Joanna & Alisha,,Historic Anacostia,38.86085490134928,-76.98814481523496,Private room,45,3,24,2015-09-22,1.95,4,285
5756520,Beautiful Private Bedroom,29862214,Sara,,Historic Anacostia,38.86365572084585,-76.98252829997796,Private room,56,1,31,2015-09-30,5.31,8,215
3686,Vita's Hideaway,4645,Vita,,Historic Anacostia,38.86176823409819,-76.98965947175704,Private room,65,1,60,2015-07-25,1.00,2,358
3567754,Modern Hotel Inspired Bedroom,8321439,LaShawndra,,Historic Anacostia,38.86323024794763,-76.9892157522806,Private room,65,1,57,2015-09-17,3.84,2,347
2526067,Contemporary Tree House,12934615,Ayanna,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86422225320779,-76.96571296341624,Private room,28,3,1,2014-07-03,0.07,1,336
861661,Home for rent Inauguration 2013,4490247,Nicole,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86279366628196,-76.95022342320493,Entire home/apt,1000,2,0,,,1,365
5195346,Pennsylvania Avenue 3 BR Condo!,26875971,Melissa,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.864274319665455,-76.94926586727766,Entire home/apt,129,2,7,2015-08-19,1.52,1,196
2526061,"Hillcrest, Washington, DC USA",5568291,Wayne,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86231999555457,-76.96173429874946,Private room,49,1,7,2015-07-24,1.21,1,365
3057820,Nice room in Hillcrest Home,15564744,Lamont,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86279751349715,-76.95330247510405,Private room,100,1,0,,,1,365
3939363,Hipster tryouts inside!,20410885,Candyce,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86255390357103,-76.9496141616696,Entire home/apt,76,5,31,2015-07-02,2.38,1,365
8014627,Futon in Cozy Sunroom for Dog Lover,32839435,Shefa (Shay-Fuh),,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86487718829206,-76.96198349084766,Shared room,50,1,0,,,1,87
4046642,"Spacious, Clean, and Comfy Condo",20981673,Sunshine,,"Sheridan, Barry Farm, Buena Vista",38.86021023968304,-76.99207103521603,Entire home/apt,175,1,16,2015-08-16,1.37,1,215
305783,Hb baño privado 3mi Capitol y metro,1323933,Neida,,"Sheridan, Barry Farm, Buena Vista",38.85619004664066,-76.98689352980776,Private room,80,5,1,2013-08-01,0.04,2,300
8383378,Yellow brick row house by metro,5922290,Sarah,,"Sheridan, Barry Farm, Buena Vista",38.86103429819426,-76.99183311864326,Entire home/apt,117,1,1,2015-09-28,1,1,358
3796942,"Cozy Room, Private Bath",2259571,Joanna & Alisha,,"Sheridan, Barry Farm, Buena Vista",38.8609472291811,-76.98984480972709,Private room,40,3,0,,,4,338
575991,SE Modern Home - close to the Nats!,2774098,K,,"Sheridan, Barry Farm, Buena Vista",38.863347610186445,-76.9929416132778,Entire home/apt,52,2,28,2015-09-24,2.37,2,308
5543447,Master Bedroom with Private Bath,28743662,Leah,,"Sheridan, Barry Farm, Buena Vista",38.86014630395668,-76.98934707355261,Private room,75,1,1,2015-03-21,0.15,1,336
252300,3mi- Capitol /5bks-metro w/priv-bth,1323933,Neida,,"Sheridan, Barry Farm, Buena Vista",38.85869695371414,-76.98735768162413,Private room,100,5,3,2015-05-27,0.23,2,335
151181,Sweet Anacostia Hideaway II,728027,Chekesha,,"Sheridan, Barry Farm, Buena Vista",38.860474940662655,-76.98917608039524,Private room,59,1,10,2015-09-18,0.24,2,355
7616844,"Anacostia DC,5m to US Capitol PARKN",34125313,Robbie,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.867371315867054,-76.98328645297724,Entire home/apt,209,1,1,2015-09-14,1,8,357
6851851,The Leighton - Historic Anacostia F,34125313,Robbie,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86709861437839,-76.98283284503468,Private room,69,1,0,,,8,178
5271122,Nova's Nook - Anacostia Oasis,20917888,Claire,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87117910826901,-76.96895602802775,Private room,60,1,48,2015-08-30,6.15,6,46
4039225,Fritzy's Flat - Anacostia Oasis,20917888,Claire,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.871278490619744,-76.9678096969219,Private room,54,2,50,2015-09-05,3.95,6,45
8447945,DC Dorm-style Accommodations,27353,Tremeshia,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87597988248185,-76.96206009691049,Shared room,20,2,1,2015-09-21,1,2,349
4034362,Van Gogh Hollow - Anacostia Oasis,20917888,Claire,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87090449706355,-76.96764647938426,Private room,50,1,58,2015-07-27,4.51,6,38
6525271,"DC Anacostia-5mn US CAPITOL,PARKN!!",34125313,Robbie,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86716086105542,-76.98327782692654,Entire home/apt,214,1,1,2015-08-31,0.88,8,341
4092927,Cozy Modern - 1BD - Waterfront/Metr,18894668,James,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.872051692857994,-76.97594646228957,Private room,69,1,23,2015-02-16,1.83,2,305
8418373,Townhouse for  Pope Frances Visit,44339595,Janelle,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87413547180534,-76.97587859332857,Private room,399,2,0,,,1,0
4750876,"Bright, Spacious, Charming ",11391933,Janine,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.8696594957502,-76.9865212949882,Private room,70,1,22,2015-09-16,3.33,1,358
4461538,Dali's DC Cove - Anacostia Oasis,20917888,Claire,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86967493219516,-76.9678486881399,Private room,60,1,36,2015-09-16,3.28,6,49
8017127,DC Room w/Bath Close to the Capitol,42332696,Marcus,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87426178595977,-76.96235387453582,Private room,50,1,0,,,1,365
4097140,Hokusai's Hideout - Anacostia Oasis,20917888,Claire,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.869343282837086,-76.96769454925764,Private room,54,1,61,2015-09-17,5.15,6,43
828136,"Clean, Clutter-less and Cozy!!!",2242908,Shasa,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87387536076251,-76.97118008659909,Private room,85,2,1,2015-06-12,0.26,1,365
3703555,Cute apartment for rent,18879994,Mesi,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87495806599902,-76.97171387813314,Entire home/apt,65,5,7,2015-08-02,0.49,1,300
7062828,Lovely Retreat-Near Capitol Hill!,37033812,Reginald And Kendra,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86945170680567,-76.96637748536013,Entire home/apt,75,1,14,2015-09-27,6.09,1,276
6620488,The Leighton -  Historic AnacostiaT,34125313,Robbie,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86638415773657,-76.98287594745136,Private room,45,1,0,,,8,365
886950,Inauguaral Rental on Capital Hill!!,4636455,Alexis,,"Union Station, Stanton Park, Kingman Park",38.89712353790072,-76.9743195230947,Entire home/apt,275,1,0,,,1,365
4064835,Chalet du Monet - Anacostia Oasis,20917888,Claire,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.868798860926354,-76.96947338618192,Private room,55,2,67,2015-09-16,5.28,6,22
8030345,"Relax, Rest, Rejuvenate",41860731,Lyn,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87186924313412,-76.96036371931798,Entire home/apt,215,3,0,,,1,361
84476,"Come Rest , Less Stress 4 Anyone",448298,Norman,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86693614067347,-76.97671107531868,Entire home/apt,80,3,125,2015-09-25,2.61,1,322
6816543,Cozy Row House Traditional Room,15599448,Nicole,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86602599355717,-76.97662597136207,Private room,50,14,0,,,2,305
6540006,The Leighton - Historic Anacostia k,34125313,Robbie,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86679173548839,-76.98455064834097,Private room,89,1,0,,,8,88
7858922,Charming 1bdrm Near Capitol Hill,41418145,Katherine,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87355006234707,-76.97175043156874,Entire home/apt,105,1,7,2015-09-28,4.29,1,342
3705712,Private Loft Modern Suite 1BD - 1BH,18894668,James,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87459172078268,-76.97434442580206,Private room,105,1,31,2015-06-18,2.66,2,138
1725435,Shared Rooms in DC,27353,Tremeshia,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87622029636893,-76.96375086598009,Shared room,20,1,13,2015-09-24,0.58,2,355
7758626,"Anacostia DC-5min US CAPITOL,PARKNk",34125313,Robbie,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86775900002947,-76.98257326187185,Private room,79,1,0,,,8,365
7758082,"Anacostia DC-5min US CAPITOL,PARKNf",34125313,Robbie,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86784482017588,-76.98314923327528,Private room,59,1,0,,,8,351
5939372,Cozy 3BD/2BA single-family home,20824454,Alysha,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86816274836306,-76.98593787357733,Entire home/apt,190,2,2,2015-09-16,0.69,1,294
4532668,Capitol Hill 1 BR w/ Pullout,21101985,Kate,,"Union Station, Stanton Park, Kingman Park",38.89671854599838,-76.9903802905185,Entire home/apt,98,2,1,2015-09-25,1,1,288
952779,Light-Filled Capitol Hill Studio,4576149,Christine + Mike,,"Union Station, Stanton Park, Kingman Park",38.893218417716554,-76.99641563246651,Entire home/apt,145,5,96,2015-08-01,3.05,1,317
5457716,NE H Street Corridor/RFK/Monuments,28256231,Mondale,,"Union Station, Stanton Park, Kingman Park",38.89752494470175,-76.97239542605296,Private room,53,2,35,2015-09-15,5.20,1,335
437362,Cap Hill Rowhouse w/ Mod Inside,1399272,Ken,,"Union Station, Stanton Park, Kingman Park",38.89532983674443,-76.9879726318473,Entire home/apt,275,4,5,2015-08-01,0.13,3,274
7023900,Home away from Home,5815614,Dori,,"Union Station, Stanton Park, Kingman Park",38.90619055870127,-77.00509888675258,Entire home/apt,120,1,9,2015-09-24,3.00,1,55
7673943,Capitol Hill / H Street Home Base,40294500,Derek,,"Union Station, Stanton Park, Kingman Park",38.89562690471716,-76.99363431754536,Private room,90,1,0,,,1,365
7428569,NoMa/H St.-1 Bedroom Apt,38911690,Caitlin,,"Union Station, Stanton Park, Kingman Park",38.90365213924543,-77.00228188717672,Entire home/apt,100,1,10,2015-09-28,6.00,1,9
2463169,"Cozy Cap Hill Loft for 1, Parking",9703984,Ellen,,"Union Station, Stanton Park, Kingman Park",38.89532139167209,-76.99736846323017,Private room,90,1,22,2015-09-20,1.20,2,83
8131734,DEAL! Stay in DC Rowhouse w/Parking,4023069,Princess,,"Union Station, Stanton Park, Kingman Park",38.89606511028548,-76.98268567270783,Entire home/apt,100,1,2,2015-09-29,2,2,345
2823443,Boulder boulder rental,14444017,Kristen & Aaron,,"Union Station, Stanton Park, Kingman Park",38.894087021535256,-76.98564336843367,Entire home/apt,100,1,121,2015-10-01,6.90,1,311
661585,Charming one-bedroom apartment,3337040,Jennifer,,"Union Station, Stanton Park, Kingman Park",38.900106937102485,-76.9998354162908,Entire home/apt,110,2,7,2014-08-24,0.21,1,19
3021743,Stay Like a Local in Cap Hill!,15397924,Sean,,"Union Station, Stanton Park, Kingman Park",38.89202443562163,-77.00122322113091,Entire home/apt,125,2,22,2015-09-28,1.45,1,236
8190920,VeryBright Capitol Hill/H St 2 bdrm,22145812,Ted,,"Union Station, Stanton Park, Kingman Park",38.89573480596939,-76.98884734411742,Entire home/apt,180,3,0,,,1,323
8305805,Studio Apt 1 Block from Capitol,43791035,Michael,,"Union Station, Stanton Park, Kingman Park",38.89402413956943,-77.00285578436628,Entire home/apt,83,1,1,2015-09-25,1,1,349
1388439,Honey House: Apartment,2506509,Nancy Glenn,,"Union Station, Stanton Park, Kingman Park",38.89921318923394,-77.00038400113856,Entire home/apt,137,3,2,2015-09-21,1.82,1,355
307287,Cinnamon Row House /1 full bed/bath,1580992,Donna,,"Union Station, Stanton Park, Kingman Park",38.892444284893806,-76.99370842492962,Private room,100,2,21,2015-08-08,0.52,1,363
4111069,10min drive NatlMall+Wlk Metro+Prkg,21329210,Pete,,"Union Station, Stanton Park, Kingman Park",38.89431800855362,-76.97873680602767,Entire home/apt,135,1,23,2015-08-29,1.84,1,0
4551147,Capital Hill-Union Station 0.3miles,23596018,Nevena,,"Union Station, Stanton Park, Kingman Park",38.89617424938743,-77.00270266539137,Entire home/apt,398,3,1,2015-09-15,1,2,335
3789313,CAPITOL HILL DELIGHT! LINCOLN PARK,4280278,Sara,,"Union Station, Stanton Park, Kingman Park",38.895609247049435,-76.98935133332265,Entire home/apt,150,3,12,2015-05-26,0.92,4,336
6573484,Cozy Capital Hill Studio,5846635,Adrienne,,"Union Station, Stanton Park, Kingman Park",38.89895203993289,-76.98723512579326,Entire home/apt,100,3,2,2015-08-09,0.61,2,348
8592259,House near H Street NE!,4764125,Victoria,,"Union Station, Stanton Park, Kingman Park",38.8981543748286,-76.98182416441814,Entire home/apt,100,7,0,,,1,14
5696377,Beautiful Townhouse! ,29533108,Robert,,"Union Station, Stanton Park, Kingman Park",38.89795127570671,-77.00108850780398,Entire home/apt,325,2,21,2015-09-27,3.54,1,287
8140930,Near Union Station,1592446,Ryan,,"Union Station, Stanton Park, Kingman Park",38.895686168696884,-76.9997893868921,Private room,90,1,0,,,2,0
6746916,Newly-renovated Capitol Hill Home,24016367,,,"Union Station, Stanton Park, Kingman Park",38.90192612523321,-77.00023386681727,Entire home/apt,270,2,13,2015-09-21,3.71,1,342
4764483,Pretty & well-located 2-bed rowhome,21427410,Shanna,,"Union Station, Stanton Park, Kingman Park",38.90114588222367,-77.00300725982841,Entire home/apt,70,1,7,2015-09-30,0.99,1,6
8688457,Amazing 3b/2.5ba in Capitol Hill,31167702,Cecilia,,"Union Station, Stanton Park, Kingman Park",38.89867819781025,-76.99890680744949,Entire home/apt,350,3,0,,,3,30
7893901,Downtown/Capital Hill Entire Home!!,39724442,Michelle,,"Union Station, Stanton Park, Kingman Park",38.899260729007196,-76.9919331102396,Entire home/apt,195,2,1,2015-09-14,1,1,129
4848114,Private Suite in Classic DC Home,19962086,Daniela,,"Union Station, Stanton Park, Kingman Park",38.90035638560501,-77.00088157564062,Entire home/apt,105,2,35,2015-09-26,6.29,1,308
958370,Room in the heart of DC w WiFi,5214312,Leo,,"Union Station, Stanton Park, Kingman Park",38.89760061935417,-76.99692173381969,Private room,99,2,47,2015-09-26,1.51,2,361
7706099,"1 Bedroom, H St NE, Captiol Hill",3045814,Renee,,"Union Station, Stanton Park, Kingman Park",38.89647103368513,-76.98297037462251,Entire home/apt,93,1,1,2015-09-24,1,2,72
7087645,Modern Apartment with Gym & Pool,26969501,Sara,,"Union Station, Stanton Park, Kingman Park",38.905012246328795,-77.00578784562892,Entire home/apt,130,1,2,2015-07-27,0.67,1,69
7361439,One bedroom historical apartment #1,35456515,Darius,,"Union Station, Stanton Park, Kingman Park",38.89208365691551,-76.99890940707157,Entire home/apt,135,1,13,2015-09-29,8.30,2,310
8025047,Unique Duplex in ideal location!!!!,16750072,Meseret,,"Union Station, Stanton Park, Kingman Park",38.90166730861271,-76.99022711659737,Entire home/apt,130,2,0,,,1,342
5495646,1 BR Capitol Hill Basement Apt,15651566,Eben,,"Union Station, Stanton Park, Kingman Park",38.89700819061788,-76.98822321919893,Entire home/apt,100,1,34,2015-10-02,7.29,1,310
1667080,Private & Comfortable NoMa Studio,8828921,Tony,,"Union Station, Stanton Park, Kingman Park",38.905371345623244,-77.00034032891217,Entire home/apt,135,2,65,2015-08-22,2.79,1,90
2523194,THE location ~ WALK to Capitol!,37014,Lara & Alex,,"Union Station, Stanton Park, Kingman Park",38.897989476013734,-77.00180654304496,Entire home/apt,149,3,12,2015-04-22,0.65,22,320
7110732,H St corridor in the Atlas District,37248992,Jacqui,,"Union Station, Stanton Park, Kingman Park",38.90133007189767,-76.98956129497051,Entire home/apt,190,3,4,2015-09-25,1.97,2,338
1613892,Charming 1bdrm English Basement,8591234,Angelica And Sean,,"Union Station, Stanton Park, Kingman Park",38.89326775221981,-76.99019141621905,Entire home/apt,130,2,90,2015-10-01,3.64,1,281
7438735,Sweet DC apartment 4less than hotel,19460289,Da,,"Union Station, Stanton Park, Kingman Park",38.89725080495769,-76.97533672408686,Entire home/apt,107,3,3,2015-08-17,1.41,2,339
7717276,Capitol Hill Area Town House,34308542,Daniel,,"Union Station, Stanton Park, Kingman Park",38.89780034669561,-77.00033067729095,Entire home/apt,100,1,10,2015-09-18,5.36,1,249
7327815,Luxury Flat ~ Walk to Capitol,37014,Lara & Alex,,"Union Station, Stanton Park, Kingman Park",38.892198424141114,-77.00034088962289,Entire home/apt,159,3,2,2015-09-17,0.79,22,314
386546,HIGHLY Rated 2 BD / 1 BA Apartment,1885105,Dwylene,,"Union Station, Stanton Park, Kingman Park",38.89436586350321,-76.9828735235358,Entire home/apt,179,3,195,2015-09-24,4.59,3,332
4728736,ONE Block From Union Station Metro!,23596018,Nevena,,"Union Station, Stanton Park, Kingman Park",38.89629800023993,-77.00196374744617,Entire home/apt,138,3,2,2015-08-09,0.80,2,308
8423818,2BR Rowhouse Steps from H St NE,44363497,Jake,,"Union Station, Stanton Park, Kingman Park",38.89887908886408,-76.98855470270787,Entire home/apt,140,2,1,2015-09-28,1,1,341
4475295,Charming Home in Historic Cap. Hill,3805104,Brianna,,"Union Station, Stanton Park, Kingman Park",38.89303386356016,-76.99162553660017,Entire home/apt,150,1,7,2015-09-25,0.65,1,46
4532653,Modern Chic 2BD NE Apt,18000247,Emily,,"Union Station, Stanton Park, Kingman Park",38.89558968660424,-76.99349216939702,Entire home/apt,150,1,20,2015-09-17,1.96,2,341
8628658,Cozy blue rowhouse on Capitol Hill,45321846,Jon,,"Union Station, Stanton Park, Kingman Park",38.89434589259464,-76.98663874690848,Private room,70,1,0,,,1,360
2361802,Historic Home,12062787,Shana,,"Union Station, Stanton Park, Kingman Park",38.89314386605119,-77.00102106553484,Entire home/apt,150,3,76,2015-09-25,3.95,1,337
4908997,"Cozy private room downtown, k st",25275601,Rukayat,,"Union Station, Stanton Park, Kingman Park",38.901141760720705,-77.00860166856043,Private room,120,2,8,2015-09-03,1.44,2,361
1281015,Luxury Apartment in Great Location,6970679,Katrice,,"Union Station, Stanton Park, Kingman Park",38.899591707172846,-77.00006403663157,Entire home/apt,125,2,23,2015-10-02,0.83,1,308
7564295,Hotel Meets Home on Capitol Hill,39658470,Stacy & Sean,,"Union Station, Stanton Park, Kingman Park",38.897675090334545,-76.99032706538755,Entire home/apt,100,1,7,2015-09-28,3.13,1,307
2550527,Capitol Hill w/ prvte parking&yard,5255583,Anna,,"Union Station, Stanton Park, Kingman Park",38.89386164190559,-76.98646566772258,Entire home/apt,230,3,0,,,1,335
2231106,"Apt Near Union St, Oct 1,8,15,18,22",9703984,Ellen,,"Union Station, Stanton Park, Kingman Park",38.89524695665126,-76.99588964887586,Entire home/apt,94,2,5,2015-08-27,0.30,2,290
748316,Cozy Cabin in the City on Cap Hill,1399272,Ken,,"Union Station, Stanton Park, Kingman Park",38.895322879866306,-76.98873497481614,Entire home/apt,110,2,227,2015-09-24,6.42,3,270
1919269,Capitol Hill- Walk to Union Station,9949856,Jacob & Sara,,"Union Station, Stanton Park, Kingman Park",38.8988362098755,-76.9911781921293,Private room,85,3,18,2015-07-16,0.96,2,153
7309609,Capitol Hill chic living room,37604004,Evelyn,,"Union Station, Stanton Park, Kingman Park",38.89909060802117,-77.00253156902696,Shared room,47,1,14,2015-09-25,5.68,2,7
8115938,Historic Capitol Hill Home,17633,Charlotte,,"Union Station, Stanton Park, Kingman Park",38.893770192568546,-76.9893021756572,Entire home/apt,399,4,0,,,29,347
7896861,Capitol Hill Steps to Union Station,14134122,Fariba,,"Union Station, Stanton Park, Kingman Park",38.896987257462335,-76.99969911343462,Entire home/apt,290,4,0,,,3,349
3811688,Bedroom near U.S. Capitol,19112828,Xavier,,"Union Station, Stanton Park, Kingman Park",38.8947436314313,-76.99245241634775,Private room,90,1,10,2015-06-15,0.76,2,335
7309679,"Spacious, sunny Capitol Hill apt",37604004,Evelyn,,"Union Station, Stanton Park, Kingman Park",38.899129110269186,-77.00126106257274,Entire home/apt,154,2,3,2015-09-08,1.50,2,4
2875616,Private Apartment near NoMa metro,14698422,Shad,,"Union Station, Stanton Park, Kingman Park",38.90494683363905,-77.00130747685957,Entire home/apt,134,2,51,2015-09-30,5.60,1,20
117240,Private Guest Suite on Capitol Hill,263297,Patrick,,"Union Station, Stanton Park, Kingman Park",38.89771961027063,-76.99410964785406,Private room,85,1,180,2015-09-18,3.42,3,347
8221108,Capitol Quarters,9947853,Leslie,,"Union Station, Stanton Park, Kingman Park",38.89602824102149,-77.00248844567147,Entire home/apt,129,3,1,2015-09-17,1,1,333
